product_url,ASIN_from_page_url,price,brand_name,brand_name_long,seller_name,seller_url,seller_id_from_seller_url,seller_address,country_from_seller_address,Field1
https://www.amazon.com/UHIBROS-Hypoallergenic-Earrings-Surgical-Stainless/dp/B01CTQYGQG/ref=sr_1_241?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-241,B01CTQYGQG,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Leather-Bracelet-Bracelets-Crystal-Magnetic/dp/B085QM3K2W/ref=sr_1_227?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-227,B085QM3K2W,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Dletay-Necklace-Birthstones-Cremation-Jewelry/dp/B07YBTXPS7/ref=sr_1_44?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-44,B07YBTXPS7,,,,Amazon.com,,,,,undefined
https://www.amazon.com/FAMARINE-Plated-Huggie-Earrings-Minimalist/dp/B08T1HVGPC/ref=sr_1_441?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-441,B08T1HVGPC,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Moniku-Tanjirous-Earrings-Cosplay-Accessory/dp/B07ZT1VYNK/ref=sr_1_295?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-295,B07ZT1VYNK,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Viking-Bracelet-Adjustable-Bangle-Handmade/dp/B07VFNC8K6/ref=sr_1_296?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-296,B07VFNC8K6,$9.99,Vegvisir Silver,Visit the TURTLEDOVE Store,TURTLEDOVE BRAC…,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2PB6YQDMH2ZJS&isAmazonFulfilled=1,A2PB6YQDMH2ZJS,"Business Address:
choujiang jiedao oujing mingcheng
Hangzhou
Zhejiang
322000
CN",CN,undefined
https://www.amazon.com/KINDPAW-Daughter-Heart-Necklace-Dad/dp/B08MXDCJVD/ref=sr_1_281?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-281,B08MXDCJVD,$59.95,,Visit the KINDPAW Store,ShoppersClub,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AE9AOOAWLOZYO&isAmazonFulfilled=1,AE9AOOAWLOZYO,"Business Address:
13839 FAWN WOODS CT
Plymouth
MI
48170
US",US,undefined
https://www.amazon.com/Delicate-Choker-Necklace-Pendant-Necklaces/dp/B07K5DCSYC/ref=sr_1_242?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-242,B07K5DCSYC,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Barzel-White-Plated-Created-Earrings/dp/B07PDVLKWW/ref=sr_1_243?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-243,B07PDVLKWW,$13.99,,Visit the Barzel Store,Barzel Inc.,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1HUCPA8JGSX78&isAmazonFulfilled=1,A1HUCPA8JGSX78,"Business Address:
34 W 33rd Street
Suite 1011
NEW YORK
NY
10001
US",US,undefined
https://www.amazon.com/Ethlyn-Expandable-Adjustable-Bangles-Bracelets/dp/B07PVF277K/ref=sr_1_228?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-228,B07PVF277K,,,,Amazon.com,,,,,undefined
https://www.amazon.com/BodyJ4You-Necklace-Stretch-Elastic-Flowers/dp/B01IACWDOK/ref=sr_1_45?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-45,B01IACWDOK,,,,Amazon.com,,,,,undefined
https://www.amazon.com/IEFLIFE-Graduation-Gifts-Her-Inspirational/dp/B07Q4BQR68/ref=sr_1_443?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-443,B07Q4BQR68,,,,Amazon.com,,,,,undefined
https://www.amazon.com/OnePurposeGifts-First-communion-Christian-necklace/dp/B08B51HSTQ/ref=sr_1_297?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-297,B08B51HSTQ,$24.88,,Brand: Onepurposegifts,Onepurposegifts,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AJQRJJ8Q0Y1A5&isAmazonFulfilled=1,AJQRJJ8Q0Y1A5,"Business Address:
3428 SOMERSET AVE
A
CASTRO VALLEY
California
94546
US",US,undefined
https://www.amazon.com/Wremily-Necklaces-Hawaiian-Handmade-Turquoise/dp/B07YJ96RPT/ref=sr_1_46?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-46,B07YJ96RPT,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Pori-Jewelers-Diamond-Necklace-Unisex/dp/B07VNN915G/ref=sr_1_230?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-230,B07VNN915G,,,,Amazon.com,,,,,undefined
https://www.amazon.com/SUNNYOUTH-Rings-Animal-Vintage-Statement/dp/B08RJX6XYN/ref=sr_1_231?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-231,B08RJX6XYN,$10.99,,Brand: SUNNYOUTH,SUNNYOUTH JEWEL…,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A127NT4ZG31Q3M&isAmazonFulfilled=1,A127NT4ZG31Q3M,"Business Address:
41 buildings in Liu Qing ten District, Beiyuan street, Yiwu,
Yiwu
Zhejiang
322099
CN",CN,undefined
https://www.amazon.com/Ladybird-Superhero-Bracelet-Crystal-Adjustable/dp/B08RYV58BD/ref=sr_1_444?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-444,B08RYV58BD,,,,Amazon.com,,,,,undefined
https://www.amazon.com/IEFSHINY-Medallion-Necklaces-Neckalces-Rectangle/dp/B0897KRFMY/ref=sr_1_244?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-244,B0897KRFMY,$10.99,,Brand: IEFSHINY,IEFSHINY DIRECT,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2DOEYBKC14AQU&isAmazonFulfilled=1,A2DOEYBKC14AQU,"Business Address:
wangxueyuan6-2-402
jiangdongjiedaodongzhouhuayuan
yiwushi
zhejiangsheng
32000
CN",CN,undefined
https://www.amazon.com/Rhinestone-Acrylic-Competitions-Performance-Earrings/dp/B07R5DMHGC/ref=sr_1_282?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-282,B07R5DMHGC,,,Visit the DOLON Store,Dolon Jewelry,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3W0NYBHOUICZF&isAmazonFulfilled=1,A3W0NYBHOUICZF,"Business Address:
Rome 201
Unit 2,Building 45,Ling Yun District 3,
Yiwu,
Zhejiang,China
322000
CN",CN,undefined
https://www.amazon.com/Hicdaw-Hypoallergenic-Earrings-Unicorn-Toddler/dp/B08TWXMRB7/ref=sr_1_298?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-298,B08TWXMRB7,$13.99,,Visit the Hicdaw Store,Hicdaw Direct,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NGSJL9H001I4&isAmazonFulfilled=1,A3NGSJL9H001I4,"Business Address:
mindelu2haomindedasha608shi
longhuaixinquminzhijiedao
shenzhenshi
guangdongsheng
518101
CN",CN,undefined
https://www.amazon.com/MDFUN-Plated-Princess-Zirconia-Earring/dp/B07MJYXNHM/ref=sr_1_47?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-47,B07MJYXNHM,,,,Amazon.com,,,,,undefined
https://www.amazon.com/SANIX-Earrings-Bohemia-Eardrop-Christmas/dp/B08228JTV4/ref=sr_1_446?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-446,B08228JTV4,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Screwback-Multicolored-Earrings-Multicolor-Stainless/dp/B01MA3F1DW/ref=sr_1_232?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-232,B01MA3F1DW,$19.99,,Visit the Regetta Jewelry Store,Regetta Jewelers,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AG5HFEHJP9UCG&isAmazonFulfilled=1,AG5HFEHJP9UCG,"Business Address:
1340 53rd St
brooklyn
ny
11219
US",US,undefined
https://www.amazon.com/Disney-Mismatched-Earrings-Mickeys-Anniversary/dp/B07M9LGSY4/ref=sr_1_245?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-245,B07M9LGSY4,$18.00,,Visit the Disney Store,SallyRose,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A33GUTZYEDU2ZK&isAmazonFulfilled=1,A33GUTZYEDU2ZK,"Business Address:
401 Penhorn Avenue
Secaucus
NJ
07094
US",US,undefined
https://www.amazon.com/Alchemy-England-Witches-Heart-Pendant/dp/B07FYVC9HS/ref=sr_1_299?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-299,B07FYVC9HS,$33.14,,Brand: Alchemy of England,Gothic Spirit,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AKPXK3ZXC8CCR&isAmazonFulfilled=1,AKPXK3ZXC8CCR,"Business Address:
Unit 5, St Ives Farm Buildings
St Ives Road
Peldon
Essex
CO5 7QD
GB",GB,undefined
https://www.amazon.com/Baby-Embellished-Simulated-Crystals-Swarovski/dp/B07QV4Z4Z8/ref=sr_1_283?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-283,B07QV4Z4Z8,$29.99,"3-18 MONTHS -4.5"" Adjustable",Visit the Baby Crystals Store,Baby Crystals,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2E7N6GESKT7PY&isAmazonFulfilled=1,A2E7N6GESKT7PY,"Business Address:
353 East 17 Street
Brooklyn
NY
11226
US",US,undefined
https://www.amazon.com/Shonyin-Necklace-Christmas-Valentines-Granddaughter/dp/B08LYMFPJC/ref=sr_1_53?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-53,B08LYMFPJC,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Flower-Bracelet-Flowergirl-Pearl-Jewelry/dp/B076N1L5PN/ref=sr_1_447?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-447,B076N1L5PN,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Simple-Necklace-Layered-Wedding-Jewelry/dp/B085QD9FSG/ref=sr_1_235?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-235,B085QD9FSG,$12.98,,Visit the Salircon Store,Salircon,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2WH4WVL3SV47H&isAmazonFulfilled=1,A2WH4WVL3SV47H,"Business Address:
beiyuanjiedaochunhualu588haoA1dong313shi
yiwushi
zhejiangsheng
322000
CN",CN,undefined
https://www.amazon.com/GemsChest-Sterling-Zirconia-Slippers-Necklace/dp/B01F9W6OGM/ref=sr_1_247?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-247,B01F9W6OGM,$19.99,,Visit the GemsChest Store,Gemschest,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1XEMYOCVN4TN8&isAmazonFulfilled=1,A1XEMYOCVN4TN8,"Business Address:
41135 Canyon Height Dr
Fremont
California
94539
US",US,undefined
https://www.amazon.com/YorzAhar-Irregular-Cultured-Necklaces-Handpicked/dp/B089FGDNB1/ref=sr_1_303?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-303,B089FGDNB1,$25.99,,Visit the YorzAhar Store,YorzAhar Jewelry,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A49Q2JQYGXNF5&isAmazonFulfilled=1,A49Q2JQYGXNF5,"Business Address:
稠江街道总部经济区A5栋9层
金华
义乌
浙江
322000
CN",CN,undefined
https://www.amazon.com/Swarovski-5071173-Angelic-Bracelet/dp/B00P9L2NVO/ref=sr_1_55?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-55,B00P9L2NVO,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Yellow-Womens-Endless-Earrings-Thick/dp/B01IBYX2YW/ref=sr_1_58?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-58,B01IBYX2YW,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Surgical-Earrings-Silver-Huggie-Cartilage/dp/B08BXN77LR/ref=sr_1_452?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-452,B08BXN77LR,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Ioka-Yellow-Religious-Pendant-Necklace/dp/B0734T9XHL/ref=sr_1_453?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-453,B0734T9XHL,,,,Amazon.com,,,,,undefined
https://www.amazon.com/GemsChest-Sterling-Zirconia-Slippers-Necklace/dp/B01F9W6OGM/ref=sr_1_247?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-247,B01F9W6OGM,$19.99,,Visit the GemsChest Store,Gemschest,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1XEMYOCVN4TN8&isAmazonFulfilled=1,A1XEMYOCVN4TN8,,,
https://www.amazon.com/YFN-Sterling-Sunflower-Necklace-Necklaces/dp/B081SWY68B/ref=sr_1_285?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-285,B081SWY68B,$42.99,,Visit the YFN Store,YFN JEWELRY,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AMSYAOPH3G147&isAmazonFulfilled=1,AMSYAOPH3G147,"Business Address:
70347,70349,70361,70363,70365 hao shang wei
guo ji shang mao cheng 5 qu shi chang 70345,
yiwu
zhejiang
322000
CN",CN,undefined
https://www.amazon.com/Simple-Necklace-Layered-Wedding-Jewelry/dp/B085QD9FSG/ref=sr_1_235?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-235,B085QD9FSG,$12.98,,Visit the Salircon Store,Salircon,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2WH4WVL3SV47H&isAmazonFulfilled=1,A2WH4WVL3SV47H,,,
https://www.amazon.com/Earrings-Aesthetic-Novelty-Creative-Kidcore/dp/B08VS1CRX4/ref=sr_1_237?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-237,B08VS1CRX4,,,Brand: MGGFBLEY,MuJie,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A28VE7UWWIXN8K&isAmazonFulfilled=1,A28VE7UWWIXN8K,"Business Address:
凤城镇韩村嘉和苑6号门市
吕梁市
文水县
山西省
032199
CN",CN,undefined
https://www.amazon.com/Milacolato-Stainless-Cartilage-Earrings-Piercing/dp/B07S8HKC2R/ref=sr_1_250?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-250,B07S8HKC2R,$15.99,,Visit the Milacolato Store,qtxc,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3LPW63DS5QV21&isAmazonFulfilled=1,A3LPW63DS5QV21,"Business Address:
Choujiang Jiedao Wanda Guangchang 2 Zhuang 2510 Shi
Yiwu
Zhejiang
322000
CN",CN,undefined
https://www.amazon.com/YorzAhar-Irregular-Cultured-Necklaces-Handpicked/dp/B089FGDNB1/ref=sr_1_303?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-303,B089FGDNB1,$25.99,,Visit the YorzAhar Store,YorzAhar Jewelry,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A49Q2JQYGXNF5&isAmazonFulfilled=1,A49Q2JQYGXNF5,,,
https://www.amazon.com/Forever-Queen-Birthstone-Bracelet-Sterling/dp/B07DWP938S/ref=sr_1_251?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-251,B07DWP938S,$25.99,,Visit the FOREVER QUEEN Store,FOREVER QUEEN JEW…,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A26DF9LUK3PF4H&isAmazonFulfilled=1,A26DF9LUK3PF4H,"Business Address:
No.9,peng xi hua lian industry,he long road,Baiyun District
GuangZhou
GuangDong
510000
CN",CN,undefined
https://www.amazon.com/Sterling-Silver-Naturally-Adjustable-Anklet/dp/B077N8W3RM/ref=sr_1_454?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-454,B077N8W3RM,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Graduation-Compass-Bracelet-Presents-Classmates/dp/B092ZYSJ46/ref=sr_1_307?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-307,B092ZYSJ46,$9.99,Going Places: Compass,Brand: RZKING,No.W River,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AD3EHU272DEQM&isAmazonFulfilled=1,AD3EHU272DEQM,"Business Address:
Room 2304, building A10, Hyde Park, 603 World Trade Avenue,
Jinhua City
Zhejiang Province
321000
CN",CN,undefined
https://www.amazon.com/Colorful-Stretch-Bracelet-Handmade-bracelet/dp/B08FMD91NQ/ref=sr_1_62?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-62,B08FMD91NQ,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Colorful-Stretch-Bracelet-Handmade-bracelet/dp/B08FMD91NQ/ref=sr_1_62?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-62,B08FMD91NQ,$14.99,,Visit the Turandoss Store,Turandoss Jewelry,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1I5M2T04SYLIW&isAmazonFulfilled=1,A1I5M2T04SYLIW,"Business Address:
chang fengcun
chang he zhen
ci xi shi
zhe jiang
315300
CN",CN,undefined
https://www.amazon.com/Sterling-Infinite-Interlocking-Infinity-Necklaces/dp/B08HM5XFYN/ref=sr_1_455?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-455,B08HM5XFYN,,,,Amazon.com,,,,,undefined
https://www.amazon.com/TikTok-Direct-Unicorn-Necklace-Earrings/dp/B07M9ZGLNP/ref=sr_1_309?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-309,B07M9ZGLNP,,,Visit the SHWIN Store,SHWIN Direct,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1XRDUF5893NBX&isAmazonFulfilled=1,A1XRDUF5893NBX,"Business Address:
hou zhai jie dao yi an 2 qu 66 zhuang 3 dan yuan 406
yiwu
zhejiang
322000
CN",CN,undefined
https://www.amazon.com/Dainty-Short-Chain-Necklace-Choker/dp/B07GQMT5PX/ref=sr_1_456?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-456,B07GQMT5PX,$18.99,,Brand: BENIQUE,BENIQUE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1VDFMIRFOW3VH,,"Business Address:
32 West 39th Street,
4th Floor
New York
New York
10018
US",US,undefined
https://www.amazon.com/Lotus-Fun-Sterling-Earrings-Simulated/dp/B07DL9LK1B/ref=sr_1_252?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-252,B07DL9LK1B,$20.99,,Brand: Lotus Fun,Lotus Fun Studio,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A9HJ0FRDBZWHK&isAmazonFulfilled=1,A9HJ0FRDBZWHK,"Business Address:
Guangzhoushinanshaqufengzedonglu106hao
Nanshaqufengzedonglu106hao
Guangzhoushi
Guangdongsheng
511458
CN",CN,undefined
https://www.amazon.com/Turandoss-Necklace-Hammered-Layered-Layering/dp/B07YCPX1Y3/ref=sr_1_63?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-63,B07YCPX1Y3,$14.99,,Visit the Turandoss Store,Turandoss Jewelry,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1I5M2T04SYLIW&isAmazonFulfilled=1,A1I5M2T04SYLIW,"Business Address:
chang fengcun
chang he zhen
ci xi shi
zhe jiang
315300
CN",CN,undefined
https://www.amazon.com/Filled-Cubic-Zirconia-Inlayed-Statement/dp/B08R6VR3XV/ref=sr_1_2?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-2,B08R6VR3XV,$12.99,,Visit the AllenCOCO Store,Amazon.com,,,,,undefined
https://www.amazon.com/Layered-Necklace-Circle-Dainty-Elegant/dp/B07V34CN5N/ref=sr_1_6?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-6,B07V34CN5N,$12.95,,Visit the MEVECCO Store,Mevecco,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3E0TMHTRBHIK8&isAmazonFulfilled=1,A3E0TMHTRBHIK8,"Business Address:
room501 building 5 xiandai square
YIWU
ZHEJIANG
322000
CN",CN,undefined
https://www.amazon.com/Stainless-Rounded-Earrings-Huggie-10MM-18MM/dp/B083GLDKT3/ref=sr_1_253?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-253,B083GLDKT3,$12.98,,Visit the BMMYE Store,BMMYE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3MMWNYFZABC5P&isAmazonFulfilled=1,A3MMWNYFZABC5P,"Business Address:
ROOM 202, Unit 3 Building 5 No. 208 Zongze North Road
Beiyuan Street
Yiwu
Zhejiang Province
322000
CN",CN,undefined
https://www.amazon.com/Little-Adjustable-ZoneYan-Multicolor-Princess/dp/B08DHPRJQT/ref=sr_1_311?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-311,B08DHPRJQT,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Hypoallergenic-Earrings-Stainless-Set-Animal-Butterfly-Rainbow-Earring-Jewelry/dp/B08913HCHH/ref=sr_1_286?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-286,B08913HCHH,$13.99,,Brand: TAOMOCO,TAOMOCO,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25IWZKZ58P457&isAmazonFulfilled=1,A25IWZKZ58P457,"Business Address:
北站四区15栋2单元305
义乌市
后宅街道
浙江省
322000
CN",CN,undefined
https://www.amazon.com/Layered-Necklace-Circle-Dainty-Elegant/dp/B07V34CN5N/ref=sr_1_6?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-6,B07V34CN5N,$12.95,,Visit the MEVECCO Store,Mevecco,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3E0TMHTRBHIK8&isAmazonFulfilled=1,A3E0TMHTRBHIK8,,,
https://www.amazon.com/Adjustable-Friendship-Relationship-Girlfriend-Valentines/dp/B08BFZ14PZ/ref=sr_1_10?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-10,B08BFZ14PZ,$6.99,Medium,Brand: Butishop,ButiShop,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3B83FNA8CUIA3&isAmazonFulfilled=1,A3B83FNA8CUIA3,"Business Address:
4114 Sepulveda Blvd
Culver City
CA
90230
US",US,undefined
https://www.amazon.com/Rugewelry-Sterling-Earrings-Polished-Packaging/dp/B07JNHJH83/ref=sr_1_313?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-313,B07JNHJH83,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Ursteel-Bracelets-Initial-Adjustable-Initials/dp/B08DLTDTH5/ref=sr_1_314?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-314,B08DLTDTH5,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Dainty-Short-Chain-Necklace-Choker/dp/B07GQMT5PX/ref=sr_1_456?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-456,B07GQMT5PX,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Created-Diamond-Earrings-Solitaire-Yellow/dp/B08P4PT9B5/ref=sr_1_254?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-254,B08P4PT9B5,,,,Amazon.com,,,,,undefined
https://www.amazon.com/sterling-earring-Cultured-Freshwater-Earrings/dp/B01E18ZG32/ref=sr_1_71?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-71,B01E18ZG32,,,,Amazon.com,,,,,undefined
https://www.amazon.com/Huggies-Earrings-Dangle-Zirconia-Jewelry/dp/B08QHF1YZF/ref=sr_1_72?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-72,B08QHF1YZF,,,,Amazon.com,,,,,undefined
https://www.amazon.com/CDE-Necklace-Sterling-Birthstone-Necklaces/dp/B08613Q5P5/ref=sr_1_12?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-12,B08613Q5P5,,,Visit the CDE Store,LOUISA SECRET,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A19KIXI239ZEWT&isAmazonFulfilled=1,A19KIXI239ZEWT,,,
https://www.amazon.com/Yoosteel-Graduation-Bracelets-Inspirational-Bracelet/dp/B08ZJPVH6Z/ref=sr_1_317?dchild=1&amp;qid=1623715980&amp;s=apparel&amp;sr=1-317,B08ZJPVH6Z,,,,Amazon.com,,,,,undefined
https://www.amazon.com/YL-Christopher-Guardian-Religious-Medallion/dp/B07MH5BYCZ/ref=sr_1_459?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-459,B07MH5BYCZ,,,,Amazon.com,,,,,undefined
https://www.amazon.com/MiaBella-Sterling-6-Strand-Diamond-Cut-Herringbone/dp/B07N476CDM/ref=sr_1_255?dchild=1&amp;qid=1623715975&amp;s=apparel&amp;sr=1-255,B07N476CDM,,,,Amazon.com,,,,,undefined
https://www.amazon.com/CDE-Necklace-Sterling-Birthstone-Necklaces/dp/B08613Q5P5/ref=sr_1_12?dchild=1&amp;qid=1623715976&amp;s=apparel&amp;sr=1-12,B08613Q5P5,,,Visit the CDE Store,LOUISA SECRET,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A19KIXI239ZEWT&isAmazonFulfilled=1,A19KIXI239ZEWT,"Business Address:
Room C1253, No.1-4, China Hotel Commercial Building
No.122, Liuhua Road, Yuexiu District
Guangzhou
Guangdong
510000
CN",CN,undefined
